Temperature (C),Humidity,Wind Speed (km/h),Pressure (millibars)
-5.405555555555557,0.56,10.3845,1037.04
-9.522222222222222,0.67,11.27,1045.78
-10.0,0.67,13.8299,1045.4
-10.411111111111113,0.64,11.8496,1045.32
-11.111111111111107,0.66,11.27,1045.68
-11.111111111111107,0.66,7.679699999999999,1045.59
-11.027777777777779,0.67,10.2235,1045.9
-8.838888888888889,0.61,12.4936,1046.38
-6.061111111111113,0.54,15.649200000000002,1046.26
-4.005555555555556,0.47,15.665300000000002,1045.93
-2.75,0.42,12.5741,1046.06
-2.2500000000000004,0.4,9.0804,1045.25
-1.2277777777777783,0.32,11.4793,1044.31
-1.1111111111111112,0.0,4.4275,1043.04
-1.1111111111111112,0.24,3.944500000000001,1042.45
-1.0722222222222222,0.25,8.693999999999999,1041.9
-2.2222222222222223,0.31,5.2647,1041.31
-3.838888888888889,0.38,8.3398,1040.82
-5.666666666666668,0.49,9.9015,1040.42
-6.011111111111113,0.53,11.4149,1039.9
-6.011111111111113,0.51,11.511500000000002,1039.01
-5.349999999999999,0.51,11.7047,1038.63
-5.46111111111111,0.56,11.3183,1037.88
-4.927777777777779,0.49,14.2807,1036.79
0.6666666666666683,0.55,11.5276,1027.23
-4.400000000000001,0.53,14.1197,1034.4
-4.3277777777777775,0.53,14.0875,1033.27
-4.294444444444445,0.54,14.5544,1031.78
-3.7722222222222217,0.49,13.7977,1030.9
-3.7944444444444434,0.52,8.162700000000001,1030.32
-2.8611111111111103,0.5,5.7799000000000005,1030.03
-2.2888888888888896,0.5,7.7924000000000015,1029.92
-0.9722222222222222,0.43,8.2432,1029.23
2.0444444444444443,0.35,11.7691,1028.85
3.8388888888888864,0.3,21.9765,1027.89
4.949999999999998,0.27,21.847700000000003,1027.46
4.988888888888886,0.28,16.4059,1026.71
2.9555555555555566,0.5,21.992600000000003,1026.44
2.9999999999999987,0.55,9.821,1026.23
2.938888888888888,0.48,9.9981,1026.26
2.4222222222222216,0.47,0.4025,1025.93
1.3611111111111127,0.52,4.3309,1026.12
1.3833333333333344,0.59,7.2611,1026.4
1.3333333333333326,0.57,4.4275,1026.13
0.6833333333333316,0.6,5.6672,1025.76
0.9833333333333352,0.62,4.0572,1025.88
1.6277777777777775,0.52,3.2844,1025.66
1.7722222222222208,0.49,6.279,1025.56
-0.8500000000000006,0.82,5.361300000000001,1026.82
2.3555555555555565,0.54,14.007,1024.76
2.333333333333335,0.59,6.7298,1024.55
2.9166666666666665,0.61,11.7369,1023.92
2.7944444444444447,0.67,11.2056,1023.78
2.822222222222221,0.67,17.404100000000003,1023.85
4.522222222222221,0.62,15.697500000000002,1024.12
4.972222222222224,0.61,22.0087,1024.38
7.15,0.55,27.9174,1024.56
8.649999999999999,0.49,30.3646,1024.46
8.861111111111112,0.5,28.0784,1024.58
8.955555555555557,0.49,24.0212,1024.84
9.072222222222221,0.49,21.3808,1024.75
10.155555555555557,0.46,17.6778,1024.44
10.088888888888887,0.46,10.3201,1024.23
9.2,0.49,12.7029,1024.36
7.377777777777778,0.55,8.2432,1024.35
6.1999999999999975,0.6,9.4507,1024.95
2.833333333333334,0.69,8.9999,1025.55
2.2944444444444456,0.72,10.8675,1025.76
1.7166666666666686,0.75,6.6493,1026.27
0.6611111111111099,0.83,3.7996,1026.65
-0.6166666666666664,0.85,6.44,1026.77
4.400000000000001,0.82,14.4739,1015.25
4.4555555555555575,0.8,9.7083,1023.18
4.844444444444443,0.76,11.2056,1014.48
4.905555555555555,0.76,14.2646,1014.06
5.405555555555552,0.78,14.168000000000005,1013.73
4.927777777777776,0.76,15.9712,1013.46
6.038888888888887,0.71,17.549000000000003,1013.34
5.972222222222222,0.72,18.1608,1013.63
5.050000000000002,0.76,17.5651,1013.68
7.244444444444442,0.65,15.9712,1014.06
7.872222222222224,0.68,13.7494,1014.7
8.072222222222223,0.67,14.4739,1014.96
10.138888888888893,0.6,12.9927,1014.86
11.05,0.61,16.035600000000002,1014.74
11.083333333333336,0.62,14.586600000000002,1014.82
11.016666666666666,0.62,11.0768,1015.24
9.1,0.77,1.5134,1016.08
7.677777777777778,0.83,0.8372,1016.5
7.5,0.84,7.969500000000001,1017.94
6.211111111111111,0.86,19.5454,1019.23
4.927777777777776,0.86,21.590100000000003,1020.51
4.927777777777776,0.86,17.066,1021.62
4.53888888888889,0.86,17.3075,1022.75
4.422222222222223,0.82,14.2163,1023.68
-1.5444444444444452,0.85,6.2468,1027.14
-1.1388888888888893,0.76,10.8675,1026.85
-2.2888888888888896,0.85,5.8121,1027.06
-2.894444444444445,0.89,3.0589999999999997,1026.86
-3.1500000000000012,0.89,4.2343,1026.91
-2.9888888888888885,0.85,4.1699,1026.94
-3.0333333333333337,0.92,4.2826,1026.76
-3.8777777777777787,0.93,3.9606,1026.94
-0.17777777777777792,0.86,1.3202,1027.44
2.7777777777777777,0.77,1.2558,1027.53
6.93888888888889,0.62,0.8372,1027.66
7.8444444444444414,0.62,4.8944,1027.44
11.016666666666666,0.46,8.017800000000001,1026.93
11.15,0.45,9.6117,1026.31
12.244444444444444,0.4,12.2682,1025.51
12.705555555555556,0.31,12.9766,1024.74
11.116666666666665,0.36,10.4006,1024.74
8.955555555555557,0.4,7.776300000000001,1024.73
5.061111111111111,0.49,7.615300000000001,1025.24
3.1500000000000012,0.61,5.0393,1025.65
2.7111111111111126,0.61,8.1949,1025.64
2.594444444444445,0.6,6.5205,1025.84
1.683333333333334,0.66,10.3845,1026.39
0.4166666666666667,0.67,10.835300000000002,1026.44
-0.0944444444444454,0.7,6.6332,1026.61
-0.05555555555555634,0.87,6.9552000000000005,1026.68
-0.9111111111111114,0.72,11.1895,1026.59
-0.4499999999999993,0.73,10.9319,1026.3
0.7555555555555552,0.74,11.0607,1026.34
1.1722222222222218,0.75,14.0392,1026.31
-0.005555555555556424,0.82,14.007,1026.62
1.0277777777777786,0.76,12.5097,1026.94
3.7055555555555566,0.71,12.397,1027.32
7.061111111111113,0.56,14.2163,1027.33
10.505555555555553,0.46,21.7833,1027.28
10.994444444444444,0.44,17.243100000000002,1027.24
12.216666666666667,0.4,21.8638,1027.14
12.716666666666667,0.39,14.6832,1026.94
13.833333333333336,0.36,11.3505,1026.15
13.81111111111111,0.34,11.6564,1025.85
12.861111111111107,0.41,12.0589,1025.89
10.011111111111113,0.5,8.7101,1026.15
7.188888888888887,0.55,10.3362,1026.66
6.083333333333335,0.65,2.3023,1027.13
3.7944444444444434,0.7,4.83,1027.65
3.75,0.73,3.22,1027.97
0.4666666666666686,0.85,1.932,1028.61
0.1944444444444452,0.82,3.3971,1028.75
0.6555555555555554,0.85,3.2039,1028.72
1.7722222222222208,0.77,6.6654,1028.38
-0.777777777777777,0.81,6.2468,1028.4
0.2388888888888888,0.82,3.5581,1028.02
0.0,0.82,10.835300000000002,1027.75
1.35,0.77,4.9266000000000005,1027.82
1.3722222222222216,0.78,9.2897,1027.81
1.5444444444444452,0.85,7.824600000000001,1028.11
3.06111111111111,0.81,4.7495,1028.32
6.227777777777778,0.69,9.338,1028.6
9.538888888888893,0.6,8.9516,1028.55
13.794444444444444,0.37,11.4632,1028.22
14.905555555555553,0.34,20.1733,1027.83
14.938888888888883,0.34,14.586600000000002,1027.42
15.044444444444444,0.39,14.3612,1026.34
16.083333333333332,0.33,23.2162,1025.64
14.933333333333335,0.33,20.6724,1025.2
12.844444444444445,0.38,12.7351,1025.25
10.138888888888893,0.5,9.4829,1025.74
8.266666666666667,0.58,8.7101,1026.15
7.433333333333334,0.59,10.948,1026.21
6.788888888888887,0.64,10.948,1025.83
7.233333333333336,0.62,10.448900000000002,1025.73
5.566666666666667,0.67,10.787,1025.33
4.500000000000001,0.7,10.948,1025.04
3.8277777777777775,0.79,10.2718,1028.47
5.027777777777776,0.73,10.996300000000002,1024.62
4.477777777777779,0.73,6.4561,1024.04
5.7055555555555575,0.7,6.9069,1023.53
3.0166666666666666,0.75,9.9176,1023.43
4.988888888888886,0.76,10.0142,1023.48
5.3,0.8,5.2647,1024.25
7.3388888888888895,0.73,8.420300000000001,1025.23
7.411111111111113,0.78,11.3666,1025.63
8.883333333333336,0.82,11.4954,1025.69
14.822222222222226,0.55,25.276999999999997,1025.27
14.994444444444447,0.44,36.2411,1025.17
15.222222222222221,0.43,34.5023,1024.93
15.088888888888887,0.42,34.9209,1024.67
15.038888888888884,0.42,32.8923,1024.48
14.255555555555553,0.41,28.6097,1024.87
12.838888888888887,0.49,11.7852,1025.37
10.177777777777775,0.57,11.3183,1026.17
9.138888888888893,0.62,10.835300000000002,1026.76
7.472222222222222,0.64,12.8156,1027.29
6.427777777777778,0.67,11.1734,1028.05
6.183333333333335,0.74,10.3523,1028.51
5.3,0.75,11.0768,1028.84
4.611111111111111,0.78,10.9319,1028.96
5.177777777777779,0.69,8.291500000000001,1025.9
3.366666666666668,0.82,6.7298,1028.98
2.833333333333334,0.84,3.2844,1028.89
3.022222222222221,0.82,7.2772,1029.06
2.7,0.82,7.695800000000001,1029.28
2.2333333333333347,0.79,3.4615,1029.55
1.5222222222222233,0.85,4.7334000000000005,1030.01
5.911111111111111,0.76,3.2361,1030.04
8.838888888888887,0.66,9.499,1030.25
12.072222222222221,0.51,7.5348,1030.37
13.861111111111116,0.37,4.9588,1029.84
14.994444444444447,0.33,8.227100000000002,1029.61
16.083333333333332,0.33,12.2199,1029.03
17.194444444444443,0.31,11.3183,1028.1
17.266666666666666,0.31,12.799500000000002,1027.5
16.161111111111108,0.36,12.5419,1027.43
14.000000000000002,0.39,11.0768,1026.98
11.25,0.5,14.023100000000005,1026.89
10.277777777777779,0.5,11.5276,1027.01
8.933333333333332,0.54,13.9909,1026.79
8.838888888888887,0.54,16.9694,1026.59
8.177777777777777,0.55,13.9426,1026.23
7.15,0.59,13.894300000000005,1025.52
6.016666666666668,0.63,13.8299,1025.41
5.316666666666666,0.72,1.1592,1023.08
3.7944444444444434,0.74,13.9748,1024.61
3.7944444444444434,0.71,16.985500000000002,1023.74
3.277777777777777,0.75,13.5884,1023.32
2.2000000000000006,0.79,11.0607,1022.99
2.1722222222222203,0.79,13.8138,1022.8
2.1166666666666685,0.81,12.5097,1022.81
4.861111111111111,0.71,10.8997,1022.5
7.822222222222222,0.63,12.1555,1021.92
12.8,0.51,12.2038,1021.81
16.961111111111116,0.38,13.7977,1021.16
17.677777777777774,0.35,17.1626,1020.68
17.827777777777786,0.33,13.7011,1020.25
18.86111111111111,0.33,15.810200000000002,1019.89
18.86111111111111,0.34,13.0088,1019.69
18.027777777777786,0.36,15.0374,1020.03
14.111111111111107,0.44,11.4471,1020.27
10.366666666666664,0.53,12.4775,1020.98
9.516666666666667,0.57,11.914,1021.53
7.9944444444444445,0.62,8.1305,1021.77
8.922222222222224,0.58,6.4722,1022.08
7.838888888888889,0.65,4.1216,1022.42
6.1722222222222225,0.68,6.8586,1022.6
6.561111111111113,0.66,6.5849,1022.57
6.716666666666669,0.66,8.645700000000001,1016.8
4.938888888888889,0.76,3.6547,1022.49
4.194444444444444,0.77,5.8282000000000025,1022.3
3.877777777777776,0.81,5.2486,1022.48
2.6166666666666667,0.83,4.6851,1022.57
1.0166666666666655,0.92,0.1288,1022.29
2.177777777777779,0.92,1.8354,1022.37
5.911111111111111,0.8,11.27,1022.64
7.916666666666668,0.71,3.1717,1022.62
12.505555555555553,0.57,8.0822,1022.33
16.133333333333333,0.48,11.511500000000002,1021.8
18.772222222222226,0.37,15.7458,1020.82
19.66666666666667,0.35,19.7064,1019.75
19.95,0.32,17.71,1018.61
19.95,0.32,20.5275,1017.92
17.849999999999994,0.36,16.0517,1017.54
15.111111111111107,0.43,12.4775,1016.92
13.833333333333336,0.45,12.4614,1016.82
9.366666666666667,0.61,10.577700000000002,1016.96
9.133333333333333,0.57,5.1359,1016.82
8.0,0.62,6.44,1016.71
8.1,0.65,6.8425,1016.62
6.6388888888888875,0.68,6.4078,1016.32
5.994444444444442,0.7,10.6099,1015.84
5.6388888888888875,0.66,10.3684,1019.58
5.799999999999999,0.72,10.980200000000002,1015.34
6.772222222222222,0.69,10.835300000000002,1015.13
7.022222222222222,0.71,10.142999999999999,1014.8
6.333333333333332,0.64,10.9319,1014.51
7.355555555555558,0.6,9.4346,1014.24
7.744444444444442,0.65,7.856800000000002,1014.86
12.52222222222222,0.52,17.581200000000006,1014.94
13.655555555555555,0.46,25.051600000000004,1015.13
13.861111111111116,0.46,27.9979,1015.32
15.02222222222222,0.44,23.345,1015.13
16.105555555555554,0.41,17.581200000000006,1014.95
17.11111111111111,0.39,11.8335,1014.59
17.266666666666666,0.38,14.6671,1014.17
17.21666666666667,0.38,11.4471,1014.34
16.261111111111113,0.43,8.8389,1014.55
14.005555555555556,0.51,9.66,1014.86
12.85,0.55,9.5634,1015.37
12.355555555555556,0.57,8.5652,1016.25
12.105555555555556,0.57,8.6135,1016.61
12.055555555555555,0.63,17.387999999999998,1017.71
11.08888888888889,0.54,14.457800000000002,1018.55
8.838888888888887,0.58,17.5329,1019.31
6.77777777777778,0.59,14.4095,1019.87
2.8777777777777778,0.77,2.737,1024.66
5.6388888888888875,0.6,17.2753,1020.5
6.155555555555555,0.56,15.5848,1020.62
5.305555555555554,0.61,16.6957,1021.49
2.9777777777777774,0.7,12.654600000000002,1021.98
4.044444444444445,0.69,5.152000000000001,1022.58
4.344444444444445,0.63,12.799500000000002,1023.57
7.177777777777778,0.55,14.6188,1024.38
8.861111111111112,0.54,14.441700000000004,1025.18
10.872222222222225,0.41,19.3361,1025.66
12.17222222222222,0.31,15.681400000000002,1025.36
12.755555555555556,0.31,17.5973,1024.97
12.805555555555555,0.31,16.8084,1024.32
13.794444444444444,0.31,23.3772,1023.88
12.8,0.34,17.4846,1023.95
12.294444444444444,0.37,12.9927,1023.95
9.027777777777779,0.46,10.996300000000002,1023.86
6.272222222222222,0.55,7.953400000000001,1024.26
7.272222222222222,0.53,8.790600000000001,1024.91
5.050000000000002,0.65,5.1198000000000015,1025.25
3.9444444444444446,0.7,3.1073,1025.53
2.5833333333333326,0.73,4.7978000000000005,1025.78
2.550000000000002,0.76,6.1019000000000005,1025.63
2.0388888888888896,0.79,3.0589999999999997,1025.35
7.6944444444444455,0.72,13.202,1014.88
-0.4833333333333339,0.85,6.44,1025.34
-1.1555555555555546,0.88,3.2039,1024.94
-0.3611111111111103,0.88,6.0536,1024.82
0.022222222222221748,0.85,9.4507,1024.61
1.1055555555555567,0.85,7.953400000000001,1024.7
2.727777777777776,0.77,5.554500000000001,1024.51
5.9055555555555586,0.66,16.7762,1024.32
8.75,0.55,23.1357,1023.73
11.944444444444445,0.44,21.670600000000004,1023.42
12.777777777777779,0.39,21.670600000000004,1022.7
14.949999999999998,0.39,17.404100000000003,1021.59
15.883333333333335,0.4,19.7386,1020.31
16.06111111111111,0.39,20.2377,1018.82
16.06111111111111,0.39,15.826300000000002,1017.73
15.016666666666667,0.42,15.681400000000002,1017.12
13.955555555555556,0.45,11.2217,1016.83
12.844444444444445,0.51,8.0017,1016.64
12.322222222222226,0.53,7.856800000000002,1016.75
11.06111111111111,0.57,8.1949,1016.12
10.027777777777775,0.63,6.7298,1015.91
9.755555555555556,0.66,10.6099,1015.52
10.138888888888893,0.63,14.2163,1014.4
4.422222222222223,0.82,14.2646,1024.3
3.0444444444444425,0.83,9.6117,1026.39
3.8388888888888864,0.79,10.835300000000002,1025.79
3.311111111111112,0.82,11.0768,1026.28
3.377777777777777,0.8,11.0768,1026.73
2.7777777777777777,0.82,9.5312,1027.19
2.244444444444444,0.79,9.5312,1027.69
1.405555555555556,0.84,5.4418,1028.3
1.1555555555555546,0.85,0.4025,1029.17
2.7999999999999994,0.82,7.760200000000001,1029.86
4.822222222222221,0.77,8.162700000000001,1030.11
6.022222222222222,0.7,3.3971,1030.17
6.1111111111111125,0.7,4.4919,1029.86
7.094444444444448,0.65,3.5259,1029.51
7.244444444444442,0.65,8.693999999999999,1029.13
7.822222222222222,0.63,1.9481,1028.74
7.349999999999998,0.69,5.7638000000000025,1028.55
4.927777777777776,0.77,9.2575,1028.26
3.8388888888888864,0.77,9.5151,1028.54
3.911111111111111,0.82,8.05,1028.51
2.7,0.83,3.3649,1028.45
2.1444444444444444,0.85,6.7298,1028.14
0.9277777777777788,0.89,9.2092,1028.01
2.1499999999999986,0.89,10.6743,1027.45
3.122222222222221,0.8,13.7011,1026.99
4.433333333333332,0.81,15.536500000000002,1020.97
2.127777777777777,0.83,10.835300000000002,1026.24
2.1499999999999986,0.85,14.007,1025.44
1.7722222222222208,0.9,18.8048,1024.91
2.1555555555555572,0.85,17.114300000000004,1024.53
2.1555555555555572,0.85,17.0821,1024.12
3.1055555555555574,0.89,16.8245,1023.99
4.794444444444447,0.87,22.7171,1023.81
5.95,0.8,25.9693,1023.33
7.688888888888893,0.78,23.1357,1023.07
9.905555555555557,0.72,33.681200000000004,1022.42
11.016666666666666,0.62,32.1678,1021.7
10.283333333333333,0.66,26.8548,1020.91
11.205555555555556,0.61,22.13750000000001,1020.48
11.177777777777774,0.61,21.8316,1020.07
10.233333333333334,0.66,20.2377,1019.85
8.927777777777777,0.71,15.6009,1019.58
8.838888888888887,0.72,20.0606,1019.69
8.72777777777778,0.73,22.3307,1019.5
7.733333333333332,0.72,24.4559,1019.39
7.777777777777778,0.72,24.6652,1019.28
7.144444444444442,0.75,23.6187,1019.37
7.127777777777776,0.74,14.1519,1019.58
6.600000000000001,0.74,16.985500000000002,1019.4
0.08333333333333254,0.92,4.4758,1024.81
4.466666666666666,0.82,16.8084,1019.51
3.866666666666666,0.83,16.856700000000004,1019.62
3.8388888888888864,0.87,16.5025,1019.59
4.822222222222221,0.83,15.407700000000002,1019.65
3.75,0.83,10.6904,1019.76
3.8388888888888864,0.84,11.8818,1020.39
3.822222222222224,0.89,12.525800000000002,1021.05
6.044444444444448,0.8,12.2199,1021.35
7.688888888888893,0.77,14.876400000000002,1021.43
8.816666666666666,0.72,13.1376,1021.76
10.861111111111107,0.67,9.8532,1021.5
10.966666666666667,0.66,3.912300000000001,1021.24
12.038888888888893,0.58,3.6386,1021.08
12.083333333333336,0.62,7.824600000000001,1021.4
11.016666666666666,0.62,5.152000000000001,1021.68
8.816666666666666,0.72,1.9803,1022.32
7.6555555555555586,0.77,8.6135,1023.12
7.572222222222222,0.78,4.3953000000000015,1023.82
5.966666666666668,0.8,3.6708,1023.92
4.349999999999999,0.86,6.279,1024.41
4.083333333333334,0.86,3.6386,1024.91
1.6222222222222231,0.92,2.9141000000000004,1024.99
1.477777777777776,0.92,7.1323,1025.4
5.599999999999999,0.93,3.3971,1024.35
-0.5777777777777773,0.96,1.1109,1026.27
-1.083333333333333,0.96,0.0,1026.17
-1.1555555555555546,0.96,4.508,1026.01
-1.083333333333333,0.92,0.0,1025.96
-2.1055555555555547,1.0,0.0,1026.06
-0.9666666666666658,0.93,0.9338,1026.71
-1.0611111111111111,1.0,3.0589999999999997,1027.15
1.0444444444444458,0.92,2.898,1027.4
2.5277777777777763,0.97,7.0035,1027.02
3.916666666666665,0.92,9.7083,1026.6
5.255555555555556,0.93,12.2843,1025.71
6.9722222222222205,0.9,11.2056,1025.29
8.122222222222222,0.87,12.3004,1024.16
9.138888888888893,0.76,10.577700000000002,1023.63
8.311111111111114,0.81,4.379200000000001,1023.79
7.8888888888888875,0.83,11.382700000000002,1023.73
7.288888888888887,0.86,7.2772,1024.06
6.400000000000002,0.87,1.2880000000000005,1024.28
6.183333333333335,0.93,4.8139,1024.41
6.161111111111113,0.89,2.9946,1024.26
7.15,0.88,12.2038,1024.0
7.2666666666666675,0.89,10.980200000000002,1025.0
7.244444444444442,0.92,13.3469,1023.97
3.4999999999999982,0.77,17.6295,1032.03
5.650000000000001,0.92,3.5742000000000007,1024.2
5.599999999999999,0.93,4.1216,1024.09
5.783333333333331,0.87,11.2056,1024.25
6.038888888888887,0.8,15.8746,1024.38
3.0277777777777795,0.88,11.6886,1024.67
2.8999999999999995,0.91,12.799500000000002,1025.14
6.083333333333335,0.79,15.9712,1025.4
7.200000000000001,0.79,20.9944,1025.74
7.6722222222222225,0.82,28.33600000000001,1026.19
7.733333333333332,0.76,24.15,1026.56
7.6611111111111105,0.76,24.3271,1026.59
7.155555555555559,0.78,22.8298,1027.01
6.038888888888887,0.79,35.38780000000001,1027.5
5.994444444444442,0.8,29.3664,1028.09
5.061111111111111,0.86,28.8029,1028.84
4.972222222222224,0.82,26.436200000000003,1029.57
4.994444444444445,0.81,27.8852,1030.36
4.961111111111111,0.76,25.599000000000004,1030.96
4.972222222222224,0.7,26.565,1031.47
4.949999999999998,0.7,24.906700000000004,1031.97
4.433333333333332,0.7,20.9622,1032.46
3.722222222222224,0.7,20.3826,1032.67
3.2611111111111097,0.7,20.2538,1033.27
3.072222222222224,0.77,14.457800000000002,1036.84
2.1499999999999986,0.72,20.0606,1034.07
2.1499999999999986,0.7,19.9801,1034.18
2.127777777777777,0.71,23.6992,1034.21
1.0388888888888874,0.75,20.2377,1034.66
0.016666666666667298,0.82,20.2216,1034.97
1.0666666666666675,0.76,19.5776,1035.34
1.0388888888888874,0.76,20.0445,1035.96
1.277777777777776,0.75,17.4524,1036.34
4.916666666666668,0.66,22.0409,1036.42
5.138888888888889,0.69,23.6348,1036.66
6.205555555555558,0.64,24.8584,1036.54
6.311111111111113,0.68,17.7905,1036.12
7.288888888888887,0.64,16.0517,1035.9
7.311111111111106,0.6,16.1161,1035.91
6.3000000000000025,0.64,12.8478,1036.27
6.083333333333335,0.69,9.8693,1036.6
5.944444444444446,0.7,9.8693,1037.1
5.894444444444442,0.66,10.5938,1037.29
5.899999999999999,0.65,14.007,1037.22
4.883333333333333,0.73,14.0875,1037.31
4.894444444444448,0.73,11.3988,1037.34
4.305555555555555,0.73,14.1197,1037.32
3.722222222222224,0.73,11.0607,1037.51
-1.083333333333333,0.9,3.7513000000000014,1036.94
2.5833333333333326,0.77,10.8675,1037.52
2.6111111111111125,0.77,11.0607,1037.61
2.1444444444444444,0.8,10.9158,1037.52
2.055555555555557,0.8,11.0124,1037.7
0.9888888888888896,0.85,12.5097,1037.71
1.1333333333333329,0.8,12.397,1037.89
1.1111111111111112,0.78,14.0392,1038.21
2.316666666666668,0.78,14.2324,1038.2
2.983333333333332,0.76,12.5419,1038.18
4.05,0.75,14.329,1038.0
6.227777777777778,0.64,12.9283,1037.57
7.249999999999997,0.65,13.1859,0.0
7.333333333333335,0.64,14.49,1036.67
7.333333333333335,0.7,12.654600000000002,1036.66
5.4833333333333325,0.74,9.5312,1036.79
3.95,0.81,4.9427,1036.85
2.2888888888888874,0.84,0.5152,1036.98
0.5555555555555556,0.91,5.2325,1037.29
-0.9000000000000006,0.91,1.9481,1037.46
-0.433333333333334,0.95,3.5742000000000007,1037.38
0.7500000000000008,0.95,5.4096,1037.25
-0.5111111111111121,0.96,2.8014,1036.99
-5.5777777777777775,0.92,0.0,1026.68
-5.544444444444445,0.9,6.2468,1026.13
-5.5777777777777775,0.88,6.44,1025.99
-5.5777777777777775,0.88,6.44,1025.88
-5.583333333333332,0.9,6.601,1025.25
-6.161111111111111,0.92,10.9319,1024.7
-6.161111111111111,0.89,10.9319,1024.12
-6.03888888888889,0.89,8.8872,1024.33
-6.161111111111111,0.92,9.3702,1024.3
-6.1111111111111125,0.92,10.9319,1024.33
-4.16111111111111,0.82,9.3702,1024.52
-5.050000000000002,0.84,9.3702,1024.4
-4.977777777777779,0.84,11.0607,1024.2
-4.800000000000002,0.91,11.4149,1023.88
-4.977777777777779,0.84,14.1358,1023.52
-5.0,0.84,10.9319,1023.62
-4.955555555555557,0.86,10.8836,1023.72
-6.133333333333333,0.92,12.1555,1024.02
-5.138888888888889,0.85,9.0965,1024.02
-6.1055555555555525,0.89,13.2664,1024.23
-6.222222222222222,0.85,13.524,1024.52
-6.638888888888888,0.88,14.0553,1024.42
-6.083333333333332,0.86,14.2485,1024.34
-6.6444444444444475,0.88,13.9909,1024.3
-2.2222222222222223,1.0,2.8014,1027.75
-2.2111111111111112,0.96,6.4239000000000015,1028.15
-2.7333333333333343,0.92,6.1985,1027.82
-2.2222222222222223,0.96,6.44,1027.26
-2.1444444444444444,0.96,3.976700000000001,1026.97
-1.2277777777777783,0.92,4.83,1026.75
-1.2722222222222217,0.92,8.05,1026.9
-2.116666666666666,0.99,2.415,1026.84
-2.8277777777777766,1.0,3.22,1027.68
-1.25,0.92,2.9624,1028.07
-0.1722222222222215,0.93,0.8211,1028.4
-0.16111111111111065,0.92,1.449,1028.29
-0.16111111111111065,1.0,0.1288,1027.9
0.05555555555555634,0.98,5.216400000000001,1027.9
0.8777777777777769,1.0,0.0,1027.69
0.8777777777777769,0.92,4.83,1027.68
0.00555555555555445,0.92,4.652900000000002,1028.04
-2.2222222222222223,1.0,4.83,1028.37
-2.244444444444444,1.0,0.0,1028.57
-1.033333333333333,0.93,2.8497000000000003,1028.92
-2.2666666666666657,1.0,3.1556,1028.67
-1.783333333333334,0.96,3.22,1028.46
-2.1722222222222225,0.99,5.3774,1028.34
-2.333333333333333,1.0,3.22,1028.66
-2.333333333333333,1.0,3.22,1028.47
1.4000000000000017,0.79,13.9748,1022.58
-2.3555555555555547,0.96,3.1395,1028.26
-2.3555555555555547,0.92,3.1395,1027.87
-3.594444444444444,0.92,3.9928,1027.77
-4.905555555555555,0.92,4.588500000000002,1027.25
-3.883333333333332,0.85,3.2039,1027.24
-4.677777777777779,0.92,3.5098000000000003,1027.13
-3.911111111111111,0.92,3.2039,1027.05
-1.3222222222222215,0.92,12.075,1026.85
-0.21111111111111056,0.92,15.8424,1026.78
1.877777777777779,0.8,14.9086,1026.35
2.5,0.83,13.4113,1025.3
2.5777777777777784,0.83,12.1716,1025.16
2.566666666666665,0.83,10.4972,1024.62
2.5888888888888864,0.83,12.4775,1024.05
2.666666666666665,0.83,14.3612,1023.9
2.6166666666666667,0.83,19.6903,1023.19
2.6388888888888893,0.83,13.894300000000005,1023.24
2.683333333333332,0.83,15.0374,1023.3
2.6611111111111105,0.78,13.8621,1022.63
2.688888888888892,0.77,19.9479,1022.13
2.2222222222222223,0.77,13.7655,1022.27
1.6888888888888884,0.79,16.985500000000002,1021.52
2.177777777777779,0.76,13.9748,1021.6
2.0944444444444463,0.81,13.7333,1020.51
2.083333333333333,0.76,20.0767,1020.7
2.066666666666666,0.76,20.0445,1020.29
1.4833333333333345,0.8,16.7279,1019.98
1.0888888888888897,0.79,17.114300000000004,1019.12
1.0888888888888897,0.79,21.557900000000004,1019.27
0.8999999999999986,0.8,18.5794,1019.15
0.9555555555555548,0.79,17.114300000000004,1019.19
2.688888888888892,0.77,17.0821,1019.2
2.838888888888889,0.77,16.454200000000004,1019.39
3.8388888888888864,0.76,20.0767,1019.09
4.883333333333333,0.76,20.0606,1018.78
5.883333333333336,0.71,16.6796,1018.2
5.8555555555555525,0.77,20.0606,1017.8
5.8555555555555525,0.77,17.2109,1018.09
4.855555555555556,0.82,19.32,1018.0
4.794444444444447,0.77,16.856700000000004,1018.12
3.7722222222222217,0.77,22.878100000000003,1018.6
3.677777777777776,0.78,16.5186,1018.69
2.666666666666665,0.83,15.4882,1018.83
2.6444444444444435,0.8,14.007,1019.13
2.1111111111111094,0.8,16.067800000000002,1019.32
1.5055555555555558,0.8,13.4596,1019.73
1.6000000000000014,0.83,13.3469,1020.15
2.438888888888889,0.74,13.8138,1021.8
2.6388888888888893,0.8,16.6635,1020.45
2.5888888888888864,0.78,16.5186,1020.46
2.550000000000002,0.78,13.1215,1020.89
2.6611111111111105,0.77,15.021300000000002,1021.06
2.6611111111111105,0.77,15.021300000000002,1021.35
2.0444444444444443,0.81,12.9605,1021.54
2.083333333333333,0.8,10.2074,1021.99
3.722222222222224,0.71,15.117900000000002,1022.46
